traffic_fact_key,location_key,year,car_count,truck_count,total_vehicles
6236,15822,2015,13,9,22
6237,15822,2016,13,9,22
6238,15822,2017,14,11,25
6239,15822,2018,14,11,25
6240,15822,2019,13,10,23
6241,15822,2020,11,11,22
6242,15822,2021,12,9,21
6243,15822,2022,12,9,21
6244,15822,2023,14,11,25
6245,23028,2010,17,6,23
6246,23028,2011,17,6,23
6247,23028,2012,17,6,23
6248,23028,2013,15,9,24
6249,23028,2014,15,10,25
6250,23028,2015,16,10,26
6251,23028,2016,16,10,26
6252,23028,2017,18,11,29
6253,23028,2018,18,11,29
6254,23028,2019,17,11,28
6255,23028,2020,16,10,26
6256,23028,2021,16,10,26
6257,23028,2022,16,10,26
6258,23028,2023,16,12,28
6259,21531,2010,24,11,35
6260,21531,2011,24,11,35
6261,21531,2012,24,11,35
6262,21531,2013,23,10,33
6263,21531,2014,23,11,34
6264,21531,2015,24,11,35
6265,21531,2016,24,11,35
6266,21531,2017,26,11,37
6267,21531,2018,26,11,37
6268,21531,2019,25,11,36
6269,21531,2020,23,11,34
6270,21531,2021,23,9,32
6271,21531,2022,23,9,32
6272,21531,2023,24,10,34
6273,19949,2010,41,10,51
6274,19949,2011,41,10,51
6275,19949,2012,41,10,51
6276,19949,2013,41,10,51
6277,19949,2014,42,9,51
6278,19949,2015,42,9,51
6279,19949,2016,42,9,51
6280,19949,2017,43,10,53
6281,19949,2018,43,10,53
6282,19949,2019,43,10,53
6283,19949,2020,40,10,50
6284,19949,2021,36,12,48
6285,19949,2022,33,13,46
6286,19949,2023,32,13,45
6287,20659,2010,51,9,60
6288,20659,2011,51,9,60
6289,20659,2012,51,9,60
6290,20659,2013,51,9,60
6291,20659,2014,51,9,60
6292,20659,2015,52,9,61
6293,20659,2016,51,10,61
6294,20659,2017,50,12,62
6295,20659,2018,50,12,62
6296,20659,2019,50,12,62
6297,20659,2020,48,11,59
6298,20659,2021,46,11,57
6299,20659,2022,44,11,55
6300,20659,2023,44,11,55
6301,17711,2010,37,11,48
6302,17711,2011,36,11,47
6303,17711,2012,37,11,48
6304,17711,2013,37,11,48
6305,17711,2014,37,11,48
6306,17711,2015,38,10,48
6307,17711,2016,38,10,48
6308,17711,2017,36,12,48
6309,17711,2018,36,12,48
6310,17711,2019,36,12,48
6311,17711,2020,35,11,46
6312,17711,2021,34,11,45
6313,17711,2022,35,11,46
6314,17711,2023,35,11,46
6315,6975,2010,28,12,40
6316,6975,2011,28,12,40
6317,6975,2012,28,11,39
6318,6975,2013,28,11,39
6319,6975,2014,28,11,39
6320,6975,2015,28,11,39
6321,6975,2016,27,11,38
6322,6975,2017,28,12,40
6323,6975,2018,28,12,40
6324,6975,2019,28,12,40
6325,6975,2020,27,12,39
6326,6975,2021,26,12,38
6327,6975,2022,26,12,38
6328,6975,2023,26,12,38
6329,14550,2010,41,5,46
6330,14550,2011,40,6,46
6331,14550,2012,40,6,46
6332,14550,2013,40,6,46
6333,14550,2014,40,6,46
6334,14550,2015,38,6,44
6335,14550,2016,37,6,43
6336,14550,2017,39,7,46
6337,14550,2018,39,7,46
6338,14550,2019,38,8,46
6339,14550,2020,32,10,42
6340,14550,2021,36,8,44
6341,14550,2022,36,8,44
6342,14550,2023,38,8,46
6343,10527,2010,11,5,16
6344,10527,2011,11,5,16
6345,10527,2012,11,5,16
6346,10527,2013,11,5,16
6347,10527,2014,11,5,16
6348,10527,2015,11,8,19
6349,10527,2016,10,10,20
6350,10527,2017,10,10,20
6351,10527,2018,10,10,20
6352,10527,2019,11,15,26
6353,10527,2020,10,14,24
6354,10527,2021,10,13,23
6355,10527,2022,10,13,23
6356,10527,2023,6,15,21
6357,8666,2010,12,4,16
6358,8666,2011,12,4,16
6359,8666,2012,12,4,16
6360,8666,2013,12,4,16
6361,8666,2014,12,4,16
6362,8666,2015,12,4,16
6363,8666,2016,12,4,16
6364,8666,2017,10,12,22
6365,8666,2018,10,12,22
6366,8666,2019,10,12,22
6367,8666,2020,10,12,22
6368,8666,2021,10,12,22
6369,8666,2022,10,12,22
6370,8666,2023,7,13,20
6371,17326,2010,17,5,22
6372,17326,2011,17,5,22
6373,17326,2012,16,5,21
6374,17326,2013,16,5,21
6375,17326,2014,16,5,21
6376,17326,2015,15,6,21
6377,17326,2016,15,5,20
6378,17326,2017,15,6,21
6379,17326,2018,15,6,21
6380,17326,2019,16,6,22
6381,17326,2020,15,7,22
6382,17326,2021,17,9,26
6383,17326,2022,17,9,26
6384,17326,2023,17,9,26
6385,9812,2010,20,5,25
6386,9812,2011,20,5,25
6387,9812,2012,17,6,23
6388,9812,2013,16,5,21
6389,9812,2014,16,5,21
6390,9812,2015,16,5,21
6391,9812,2016,16,5,21
6392,9812,2017,16,5,21
6393,9812,2018,16,5,21
6394,9812,2019,16,5,21
6395,9812,2020,15,6,21
6396,9812,2021,19,5,24
6397,9812,2022,19,5,24
6398,9812,2023,19,5,24
6399,6111,2010,5,6,11
6400,6111,2011,4,5,9
6401,6111,2012,4,5,9
6402,6111,2013,4,5,9
6403,6111,2014,4,5,9
6404,6111,2015,4,5,9
6405,6111,2016,4,5,9
6406,6111,2017,4,4,8
6407,6111,2018,4,4,8
6408,6111,2019,4,5,9
6409,6111,2020,3,7,10
6410,6111,2021,3,7,10
6411,6111,2022,3,7,10
6412,6111,2023,3,7,10
6413,12976,2010,6,4,10
6414,12976,2011,6,4,10
6415,12976,2012,6,4,10
6416,12976,2013,6,4,10
6417,12976,2014,6,4,10
6418,12976,2015,6,4,10
6419,12976,2016,6,4,10
6420,12976,2017,6,6,12
6421,12976,2018,6,6,12
6422,12976,2019,5,5,10
6423,12976,2020,5,5,10
6424,12976,2021,6,5,11
6425,12976,2022,6,5,11
6426,12976,2023,6,5,11
6427,19553,2010,9,7,16
6428,19553,2011,9,7,16
6429,19553,2012,10,6,16
6430,19553,2013,10,6,16
6431,19553,2014,10,6,16
6432,19553,2015,10,6,16
6433,19553,2016,9,7,16
6434,19553,2017,9,7,16
6435,19553,2018,9,7,16
6436,19553,2019,9,7,16
6437,19553,2020,9,5,14
6438,19553,2021,9,5,14
6439,19553,2022,9,5,14
6440,19553,2023,9,8,17
6441,7164,2010,27,6,33
6442,7164,2011,26,6,32
6443,7164,2012,24,6,30
6444,7164,2013,23,5,28
6445,7164,2014,23,5,28
6446,7164,2015,23,5,28
6447,7164,2016,24,7,31
6448,7164,2017,25,7,32
6449,7164,2018,25,7,32
6450,7164,2019,25,7,32
6451,7164,2020,24,5,29
6452,7164,2021,24,5,29
6453,7164,2022,24,5,29
6454,7164,2023,22,9,31
6455,7953,2010,20,5,25
6456,7953,2011,20,5,25
6457,7953,2012,19,6,25
6458,7953,2013,18,6,24
6459,7953,2014,18,6,24
6460,7953,2015,18,5,23
6461,7953,2016,17,3,20
6462,7953,2017,17,6,23
6463,7953,2018,17,6,23
6464,7953,2019,16,6,22
6465,7953,2020,15,6,21
6466,7953,2021,17,6,23
6467,7953,2022,17,6,23
6468,7953,2023,18,8,26
6469,16449,2010,24,4,28
6470,16449,2011,24,4,28
6471,16449,2012,23,4,27
6472,16449,2013,22,6,28
6473,16449,2014,21,6,27
6474,16449,2015,21,5,26
6475,16449,2016,20,4,24
6476,16449,2017,20,5,25
6477,16449,2018,20,5,25
6478,16449,2019,19,8,27
6479,16449,2020,18,6,24
6480,16449,2021,21,6,27
6481,16449,2022,21,6,27
6482,16449,2023,22,7,29
6483,21090,2010,4,5,9
6484,21090,2011,3,8,11
6485,21090,2012,3,8,11
6486,21090,2013,3,8,11
6487,21090,2014,3,8,11
6488,21090,2015,3,8,11
6489,21090,2016,3,8,11
6490,21090,2017,3,9,12
6491,21090,2018,3,9,12
6492,21090,2019,3,12,15
6493,21090,2020,2,10,12
6494,21090,2021,3,7,10
6495,21090,2022,3,7,10
6496,21090,2023,3,10,13
6497,7053,2010,3,8,11
6498,7053,2011,3,8,11
6499,7053,2012,2,8,10
6500,7053,2013,3,8,11
6501,7053,2014,3,8,11
6502,7053,2015,3,8,11
6503,7053,2016,3,8,11
6504,7053,2017,3,8,11
6505,7053,2018,2,8,10
6506,7053,2019,2,8,10
6507,7053,2020,2,10,12
6508,7053,2021,3,12,15
6509,7053,2022,3,12,15
6510,7053,2023,3,12,15
6511,16274,2010,6,5,11
6512,16274,2011,4,5,9
6513,16274,2012,5,5,10
6514,16274,2013,4,10,14
6515,16274,2014,4,10,14
6516,16274,2015,4,10,14
6517,16274,2016,4,11,15
6518,16274,2017,4,11,15
6519,16274,2018,4,11,15
6520,16274,2019,4,11,15
6521,16274,2020,4,11,15
6522,16274,2021,4,11,15
6523,16274,2022,4,11,15
6524,16274,2023,4,11,15
6525,15299,2010,3,4,7
6526,15299,2011,3,4,7
6527,15299,2012,3,4,7
6528,15299,2013,2,10,12
6529,15299,2014,2,10,12
6530,15299,2015,3,10,13
6531,15299,2016,3,12,15
6532,15299,2017,3,14,17
6533,15299,2018,3,14,17
6534,15299,2019,2,14,16
6535,15299,2020,2,14,16
6536,15299,2021,3,14,17
6537,15299,2022,3,14,17
6538,15299,2023,3,14,17
6539,15494,2010,6,5,11
6540,15494,2011,5,5,10
6541,15494,2012,6,5,11
6542,15494,2013,4,7,11
6543,15494,2014,4,7,11
6544,15494,2015,4,7,11
6545,15494,2016,5,4,9
6546,15494,2017,5,7,12
6547,15494,2018,5,7,12
6548,15494,2019,4,8,12
6549,15494,2020,4,9,13
6550,15494,2021,5,7,12
6551,15494,2022,5,7,12
6552,15494,2023,5,6,11
6553,1111,2010,31,5,36
6554,1111,2011,31,5,36
6555,1111,2012,29,5,34
6556,1111,2013,27,5,32
6557,1111,2014,27,5,32
6558,1111,2015,26,4,30
6559,1111,2016,25,3,28
6560,1111,2017,25,5,30
6561,1111,2018,25,5,30
6562,1111,2019,24,6,30
6563,1111,2020,23,7,30
6564,1111,2021,26,6,32
6565,1111,2022,26,6,32
6566,1111,2023,27,5,32
6567,10636,2010,34,5,39
6568,10636,2011,34,5,39
6569,10636,2012,32,5,37
6570,10636,2013,32,5,37
6571,10636,2014,32,5,37
6572,10636,2015,31,5,36
6573,10636,2016,31,5,36
6574,10636,2017,31,6,37
6575,10636,2018,31,6,37
6576,10636,2019,30,6,36
6577,10636,2020,30,6,36
6578,10636,2021,31,6,37
6579,10636,2022,31,6,37
6580,10636,2023,31,7,38
6581,12036,2010,17,7,24
6582,12036,2011,17,7,24
6583,12036,2012,17,7,24
6584,12036,2013,16,7,23
6585,12036,2014,16,7,23
6586,12036,2015,15,6,21
6587,12036,2016,14,9,23
6588,12036,2017,13,10,23
6589,12036,2018,13,10,23
6590,12036,2019,13,9,22
6591,12036,2020,13,9,22
6592,12036,2021,14,9,23
6593,12036,2022,14,9,23
6594,12036,2023,14,9,23
6595,15792,2010,13,6,19
6596,15792,2011,14,6,20
6597,15792,2012,14,6,20
6598,15792,2013,13,6,19
6599,15792,2014,13,6,19
6600,15792,2015,13,6,19
6601,15792,2016,14,6,20
6602,15792,2017,14,6,20
6603,15792,2018,14,6,20
6604,15792,2019,14,6,20
6605,15792,2020,12,7,19
6606,15792,2021,12,7,19
6607,15792,2022,13,7,20
6608,15792,2023,12,6,18
6609,13929,2010,18,5,23
6610,13929,2011,18,5,23
6611,13929,2012,17,5,22
6612,13929,2013,17,5,22
6613,13929,2014,17,5,22
6614,13929,2015,17,5,22
6615,13929,2016,18,6,24
6616,13929,2017,17,8,25
6617,13929,2018,17,8,25
6618,13929,2019,16,8,24
6619,13929,2020,16,7,23
6620,13929,2021,16,7,23
6621,13929,2022,16,7,23
6622,13929,2023,15,8,23
6623,3402,2010,44,5,49
6624,3402,2011,44,5,49
6625,3402,2012,42,5,47
6626,3402,2013,42,5,47
6627,3402,2014,43,5,48
6628,3402,2015,42,5,47
6629,3402,2016,42,5,47
6630,3402,2017,45,6,51
6631,3402,2018,45,6,51
6632,3402,2019,44,6,50
6633,3402,2020,42,6,48
6634,3402,2021,42,6,48
6635,3402,2022,42,6,48
6636,3402,2023,42,8,50
6637,6832,2010,53,5,58
6638,6832,2011,53,5,58
6639,6832,2012,53,5,58
6640,6832,2013,53,5,58
6641,6832,2014,52,5,57
6642,6832,2015,50,5,55
6643,6832,2016,48,4,52
6644,6832,2017,50,6,56
6645,6832,2018,50,6,56
6646,6832,2019,49,7,56
6647,6832,2020,47,7,54
6648,6832,2021,46,7,53
6649,6832,2022,46,7,53
6650,6832,2023,46,6,52
6651,21930,2010,3,6,9
6652,21930,2011,3,6,9
6653,21930,2012,3,6,9
6654,21930,2013,3,6,9
6655,21930,2014,3,6,9
6656,21930,2015,3,6,9
6657,21930,2016,3,6,9
6658,21930,2017,3,6,9
6659,21930,2018,3,6,9
6660,21930,2019,3,6,9
6661,21930,2020,3,3,6
6662,21930,2021,3,3,6
6663,21930,2022,3,3,6
6664,21930,2023,3,3,6
6665,9998,2010,0,0,0
6666,9998,2011,6,8,14
6667,9998,2012,8,8,16
6668,9998,2013,8,8,16
6669,9998,2014,9,8,17
6670,9998,2015,8,10,18
6671,9998,2016,8,10,18
6672,9998,2017,8,10,18
6673,9998,2018,8,10,18
6674,9998,2019,8,10,18
6675,9998,2020,8,13,21
6676,9998,2021,8,13,21
6677,9998,2022,8,13,21
6678,9998,2023,9,10,19
6679,2540,2010,3,8,11
6680,2540,2011,5,8,13
6681,2540,2012,4,9,13
6682,2540,2013,4,9,13
6683,2540,2014,5,8,13
6684,2540,2015,5,8,13
6685,2540,2016,5,8,13
6686,2540,2017,5,8,13
6687,2540,2018,5,8,13
6688,2540,2019,5,8,13
6689,2540,2020,5,8,13
6690,2540,2021,5,13,18
6691,2540,2022,5,13,18
6692,2540,2023,5,13,18
6693,18033,2010,17,8,25
6694,18033,2011,17,9,26
6695,18033,2012,16,9,25
6696,18033,2013,16,8,24
6697,18033,2014,17,8,25
6698,18033,2015,16,8,24
6699,18033,2016,12,4,16
6700,18033,2017,14,6,20
6701,18033,2018,14,6,20
6702,18033,2019,13,9,22
6703,18033,2020,12,9,21
6704,18033,2021,12,8,20
6705,18033,2022,12,8,20
6706,18033,2023,11,8,19
6707,17398,2010,16,8,24
6708,17398,2011,16,8,24
6709,17398,2012,15,9,24
6710,17398,2013,15,7,22
6711,17398,2014,16,7,23
6712,17398,2015,15,7,22
6713,17398,2016,13,6,19
6714,17398,2017,13,6,19
6715,17398,2018,13,6,19
6716,17398,2019,13,6,19
6717,17398,2020,13,6,19
6718,17398,2021,12,8,20
6719,17398,2022,12,8,20
6720,17398,2023,12,8,20
6721,1066,2010,18,4,22
6722,1066,2011,18,4,22
6723,1066,2012,18,4,22
6724,1066,2013,18,4,22
6725,1066,2014,18,4,22
6726,1066,2015,17,5,22
6727,1066,2016,16,5,21
6728,1066,2017,16,5,21
6729,1066,2018,16,5,21
6730,1066,2019,16,5,21
6731,1066,2020,16,5,21
6732,1066,2021,16,5,21
6733,1066,2022,16,10,26
6734,1066,2023,16,10,26
6735,12324,2010,16,10,26
6736,12324,2011,16,10,26
6737,12324,2012,15,10,25
6738,12324,2013,15,7,22
6739,12324,2014,16,7,23
6740,12324,2015,15,7,22
6741,12324,2016,13,6,19
6742,12324,2017,14,7,21
6743,12324,2018,14,7,21
6744,12324,2019,14,7,21
6745,12324,2020,14,7,21
6746,12324,2021,14,7,21
6747,12324,2022,14,7,21
6748,12324,2023,14,7,21
6749,9059,2010,7,3,10
6750,9059,2011,7,3,10
6751,9059,2012,7,3,10
6752,9059,2013,6,3,9
6753,9059,2014,6,3,9
6754,9059,2015,6,3,9
6755,9059,2016,6,5,11
6756,9059,2017,6,5,11
6757,9059,2018,6,5,11
6758,9059,2019,6,5,11
6759,9059,2020,6,5,11
6760,9059,2021,6,5,11
6761,9059,2022,5,5,10
6762,9059,2023,5,5,10
6763,19630,2010,5,3,8
6764,19630,2011,5,3,8
6765,19630,2012,5,3,8
6766,19630,2013,5,3,8
6767,19630,2014,5,5,10
6768,19630,2015,6,5,11
6769,19630,2016,5,5,10
6770,19630,2017,5,5,10
6771,19630,2018,5,5,10
6772,19630,2019,5,5,10
6773,19630,2020,5,5,10
6774,19630,2021,5,5,10
6775,19630,2022,5,10,15
6776,19630,2023,5,10,15
6777,618,2010,5,6,11
6778,618,2011,5,6,11
6779,618,2012,5,6,11
6780,618,2013,5,6,11
6781,618,2014,5,6,11
6782,618,2015,5,6,11
6783,618,2016,5,6,11
6784,618,2017,5,6,11
6785,618,2018,5,6,11
6786,618,2019,5,6,11
6787,618,2020,5,5,10
6788,618,2021,5,5,10
6789,618,2022,5,5,10
6790,618,2023,5,8,13
6791,11239,2010,6,4,10
6792,11239,2011,6,4,10
6793,11239,2012,6,4,10
6794,11239,2013,7,5,12
6795,11239,2014,7,5,12
6796,11239,2015,6,5,11
6797,11239,2016,6,5,11
6798,11239,2017,6,5,11
6799,11239,2018,6,5,11
6800,11239,2019,6,5,11
6801,11239,2020,6,5,11
6802,11239,2021,6,5,11
6803,11239,2022,6,5,11
6804,11239,2023,6,6,12
6805,19287,2010,8,4,12
6806,19287,2011,7,4,11
6807,19287,2012,7,4,11
6808,19287,2013,7,4,11
6809,19287,2014,7,4,11
6810,19287,2015,6,4,10
6811,19287,2016,6,4,10
6812,19287,2017,7,6,13
6813,19287,2018,7,6,13
6814,19287,2019,7,6,13
6815,19287,2020,7,6,13
6816,19287,2021,7,6,13
6817,19287,2022,7,6,13
6818,19287,2023,7,6,13
6819,4987,2010,22,6,28
6820,4987,2011,22,6,28
6821,4987,2012,21,6,27
6822,4987,2013,20,5,25
6823,4987,2014,20,5,25
6824,4987,2015,20,5,25
6825,4987,2016,20,5,25
6826,4987,2017,21,5,26
6827,4987,2018,21,5,26
6828,4987,2019,21,5,26
6829,4987,2020,19,6,25
6830,4987,2021,19,6,25
6831,4987,2022,19,6,25
6832,4987,2023,18,9,27
6833,3277,2010,23,6,29
6834,3277,2011,23,6,29
6835,3277,2012,22,6,28
6836,3277,2013,21,5,26
6837,3277,2014,21,5,26
6838,3277,2015,21,5,26
6839,3277,2016,20,6,26
6840,3277,2017,21,5,26
6841,3277,2018,21,5,26
6842,3277,2019,21,5,26
6843,3277,2020,19,6,25
6844,3277,2021,19,6,25
6845,3277,2022,19,6,25
6846,3277,2023,18,6,24
6847,15325,2010,23,6,29
6848,15325,2011,23,6,29
6849,15325,2012,22,6,28
6850,15325,2013,21,6,27
6851,15325,2014,21,6,27
6852,15325,2015,21,6,27
6853,15325,2016,20,6,26
6854,15325,2017,21,5,26
6855,15325,2018,21,5,26
6856,15325,2019,21,5,26
6857,15325,2020,19,6,25
6858,15325,2021,19,6,25
6859,15325,2022,19,6,25
6860,15325,2023,18,6,24
6861,14220,2010,3,4,7
6862,14220,2011,3,4,7
6863,14220,2012,3,4,7
6864,14220,2013,3,4,7
6865,14220,2014,3,4,7
6866,14220,2015,3,4,7
6867,14220,2016,3,4,7
6868,14220,2017,3,4,7
6869,14220,2018,3,4,7
6870,14220,2019,3,4,7
6871,14220,2020,3,4,7
6872,14220,2021,3,4,7
6873,14220,2022,3,4,7
6874,14220,2023,3,4,7
6875,14643,2010,3,2,5
6876,14643,2011,3,2,5
6877,14643,2012,3,2,5
6878,14643,2013,3,2,5
6879,14643,2014,3,2,5
6880,14643,2015,3,2,5
6881,14643,2016,3,2,5
6882,14643,2017,3,2,5
6883,14643,2018,3,2,5
6884,14643,2019,3,2,5
6885,14643,2020,3,2,5
6886,14643,2021,3,2,5
6887,14643,2022,3,2,5
6888,14643,2023,3,2,5
6889,23027,2010,13,5,18
6890,23027,2011,13,5,18
6891,23027,2012,12,5,17
6892,23027,2013,12,5,17
6893,23027,2014,12,5,17
6894,23027,2015,13,5,18
6895,23027,2016,12,5,17
6896,23027,2017,12,7,19
6897,23027,2018,12,7,19
6898,23027,2019,11,6,17
6899,23027,2020,10,6,16
6900,23027,2021,11,6,17
6901,23027,2022,11,6,17
6902,23027,2023,12,7,19
6903,10493,2010,12,6,18
6904,10493,2011,12,6,18
6905,10493,2012,12,6,18
6906,10493,2013,11,6,17
6907,10493,2014,11,6,17
6908,10493,2015,12,5,17
6909,10493,2016,11,5,16
6910,10493,2017,11,6,17
6911,10493,2018,11,6,17
6912,10493,2019,11,6,17
6913,10493,2020,10,6,16
6914,10493,2021,11,6,17
6915,10493,2022,11,6,17
6916,10493,2023,12,7,19
6917,14987,2010,12,6,18
6918,14987,2011,12,6,18
6919,14987,2012,12,6,18
6920,14987,2013,11,6,17
6921,14987,2014,12,6,18
6922,14987,2015,12,6,18
6923,14987,2016,11,6,17
6924,14987,2017,11,6,17
6925,14987,2018,11,6,17
6926,14987,2019,11,6,17
6927,14987,2020,10,5,15
6928,14987,2021,11,5,16
6929,14987,2022,11,5,16
6930,14987,2023,12,6,18
6931,22447,2010,6,6,12
6932,22447,2011,6,6,12
6933,22447,2012,6,6,12
6934,22447,2013,5,5,10
6935,22447,2014,5,5,10
6936,22447,2015,5,6,11
6937,22447,2016,5,6,11
6938,22447,2017,5,6,11
6939,22447,2018,5,6,11
6940,22447,2019,5,6,11
6941,22447,2020,4,6,10
6942,22447,2021,4,6,10
6943,22447,2022,4,6,10
6944,22447,2023,4,6,10
6945,8101,2010,15,3,18
6946,8101,2011,15,3,18
6947,8101,2012,15,3,18
6948,8101,2013,13,3,16
6949,8101,2014,13,3,16
6950,8101,2015,11,7,18
6951,8101,2016,11,7,18
6952,8101,2017,11,7,18
6953,8101,2018,11,7,18
6954,8101,2019,11,7,18
6955,8101,2020,11,7,18
6956,8101,2021,11,7,18
6957,8101,2022,11,7,18
6958,8101,2023,11,7,18
6959,14925,2010,18,6,24
6960,14925,2011,18,6,24
6961,14925,2012,17,6,23
6962,14925,2013,15,6,21
6963,14925,2014,16,6,22
6964,14925,2015,15,8,23
6965,14925,2016,15,8,23
6966,14925,2017,15,8,23
6967,14925,2018,15,8,23
6968,14925,2019,15,8,23
6969,14925,2020,14,6,20
6970,14925,2021,14,6,20
6971,14925,2022,14,6,20
6972,14925,2023,14,6,20
6973,1719,2010,21,5,26
6974,1719,2011,21,5,26
6975,1719,2012,20,5,25
6976,1719,2013,16,4,20
6977,1719,2014,16,4,20
6978,1719,2015,16,7,23
6979,1719,2016,16,7,23
6980,1719,2017,17,7,24
6981,1719,2018,17,7,24
6982,1719,2019,17,7,24
6983,1719,2020,16,7,23
6984,1719,2021,16,7,23
6985,1719,2022,16,7,23
6986,1719,2023,16,7,23
6987,7896,2010,17,5,22
6988,7896,2011,17,5,22
6989,7896,2012,17,5,22
6990,7896,2013,18,5,23
6991,7896,2014,18,5,23
6992,7896,2015,17,4,21
6993,7896,2016,17,4,21
6994,7896,2017,17,4,21
6995,7896,2018,17,4,21
6996,7896,2019,17,4,21
6997,7896,2020,17,6,23
6998,7896,2021,16,6,22
6999,7896,2022,18,8,26
7000,7896,2023,18,8,26
7001,7351,2010,4,2,6
7002,7351,2011,4,2,6
7003,7351,2012,4,2,6
7004,7351,2013,4,2,6
7005,7351,2014,4,5,9
7006,7351,2015,4,5,9
7007,7351,2016,4,5,9
7008,7351,2017,4,5,9
7009,7351,2018,4,5,9
7010,7351,2019,4,5,9
7011,7351,2020,4,5,9
7012,7351,2021,4,5,9
7013,7351,2022,4,7,11
7014,7351,2023,4,7,11
7015,5495,2010,17,5,22
7016,5495,2011,17,5,22
7017,5495,2012,17,5,22
7018,5495,2013,18,5,23
7019,5495,2014,18,5,23
7020,5495,2015,17,4,21
7021,5495,2016,17,4,21
7022,5495,2017,17,4,21
7023,5495,2018,17,4,21
7024,5495,2019,17,4,21
7025,5495,2020,17,6,23
7026,5495,2021,16,6,22
7027,5495,2022,19,8,27
7028,5495,2023,19,8,27
7029,5024,2010,18,4,22
7030,5024,2011,18,4,22
7031,5024,2012,18,4,22
7032,5024,2013,17,4,21
7033,5024,2014,17,4,21
7034,5024,2015,17,4,21
7035,5024,2016,17,4,21
7036,5024,2017,17,4,21
7037,5024,2018,17,4,21
7038,5024,2019,17,4,21
7039,5024,2020,17,6,23
7040,5024,2021,17,6,23
7041,5024,2022,18,6,24
7042,5024,2023,18,6,24
7043,1823,2010,3,4,7
7044,1823,2011,3,4,7
7045,1823,2012,3,4,7
7046,1823,2013,3,4,7
7047,1823,2014,3,4,7
7048,1823,2015,3,4,7
7049,1823,2016,3,4,7
7050,1823,2017,3,4,7
7051,1823,2018,3,4,7
7052,1823,2019,3,4,7
7053,1823,2020,3,4,7
7054,1823,2021,3,4,7
7055,1823,2022,3,4,7
7056,1823,2023,3,4,7
7057,15747,2010,18,4,22
7058,15747,2011,18,4,22
7059,15747,2012,18,4,22
7060,15747,2013,17,4,21
7061,15747,2014,17,4,21
7062,15747,2015,17,4,21
7063,15747,2016,17,4,21
7064,15747,2017,17,4,21
7065,15747,2018,17,4,21
7066,15747,2019,17,4,21
7067,15747,2020,17,6,23
7068,15747,2021,17,6,23
7069,15747,2022,18,6,24
7070,15747,2023,18,6,24
7071,16172,2010,3,4,7
7072,16172,2011,3,4,7
7073,16172,2012,3,4,7
7074,16172,2013,3,4,7
7075,16172,2014,3,4,7
7076,16172,2015,3,4,7
7077,16172,2016,3,4,7
7078,16172,2017,3,4,7
7079,16172,2018,3,4,7
7080,16172,2019,3,4,7
7081,16172,2020,3,4,7
7082,16172,2021,2,7,9
7083,16172,2022,2,7,9
7084,16172,2023,2,7,9
7085,12930,2010,19,5,24
7086,12930,2011,19,4,23
7087,12930,2012,19,4,23
7088,12930,2013,17,4,21
7089,12930,2014,17,4,21
7090,12930,2015,17,4,21
7091,12930,2016,17,3,20
7092,12930,2017,17,6,23
7093,12930,2018,17,6,23
7094,12930,2019,17,7,24
7095,12930,2020,17,7,24
7096,12930,2021,18,6,24
7097,12930,2022,18,6,24
7098,12930,2023,18,6,24
7099,13439,2010,16,4,20
7100,13439,2011,16,4,20
7101,13439,2012,15,4,19
7102,13439,2013,13,5,18
7103,13439,2014,13,5,18
7104,13439,2015,13,5,18
7105,13439,2016,12,4,16
7106,13439,2017,12,5,17
7107,13439,2018,12,5,17
7108,13439,2019,11,8,19
7109,13439,2020,11,8,19
7110,13439,2021,12,5,17
7111,13439,2022,12,5,17
7112,13439,2023,12,7,19
7113,15453,2010,16,5,21
7114,15453,2011,16,5,21
7115,15453,2012,15,5,20
7116,15453,2013,12,5,17
7117,15453,2014,12,5,17
7118,15453,2015,12,5,17
7119,15453,2016,11,5,16
7120,15453,2017,11,5,16
7121,15453,2018,11,5,16
7122,15453,2019,11,5,16
7123,15453,2020,11,5,16
7124,15453,2021,11,7,18
7125,15453,2022,11,7,18
7126,15453,2023,11,7,18
7127,2861,2010,15,4,19
7128,2861,2011,15,4,19
7129,2861,2012,14,4,18
7130,2861,2013,12,4,16
7131,2861,2014,12,4,16
7132,2861,2015,12,4,16
7133,2861,2016,11,5,16
7134,2861,2017,11,5,16
7135,2861,2018,11,5,16
7136,2861,2019,11,5,16
7137,2861,2020,11,5,16
7138,2861,2021,11,5,16
7139,2861,2022,11,5,16
7140,2861,2023,11,5,16
7141,5547,2010,15,4,19
7142,5547,2011,15,4,19
7143,5547,2012,14,4,18
7144,5547,2013,12,4,16
7145,5547,2014,12,4,16
7146,5547,2015,12,7,19
7147,5547,2016,11,6,17
7148,5547,2017,11,6,17
7149,5547,2018,11,6,17
7150,5547,2019,11,6,17
7151,5547,2020,11,6,17
7152,5547,2021,11,6,17
7153,5547,2022,11,6,17
7154,5547,2023,11,6,17
7155,19890,2010,5,4,9
7156,19890,2011,5,4,9
7157,19890,2012,5,4,9
7158,19890,2013,5,4,9
7159,19890,2014,5,4,9
7160,19890,2015,5,4,9
7161,19890,2016,5,4,9
7162,19890,2017,5,4,9
7163,19890,2018,6,5,11
7164,19890,2019,6,5,11
7165,19890,2020,6,5,11
7166,19890,2021,6,5,11
7167,19890,2022,6,5,11
